/vref_c (modelFiles=gpdk045.scs:tt) X,/vref_c (modelFiles=gpdk045.scs:tt) Y,/vref_p (modelFiles=gpdk045.scs:tt) X,/vref_p (modelFiles=gpdk045.scs:tt) Y
0,1.882160488935764e-09,0,3.805333382715401e-11
0.001,0.0009994018536789221,0.001,2.250332121238057e-05
0.002,0.001998832497451409,0.002,4.563470635532847e-05
0.003,0.002998290795096633,0.003,6.939766973085148e-05
0.004,0.003997773007999616,0.004,9.379557179006227e-05
0.005,0.004997275807972388,0.005,0.0001188316749109422
0.006,0.006003005879523633,0.006,0.0001445057486875684
0.007,0.007002308734105605,0.007,0.0001708274719710629
0.008,0.00800174978981256,0.008,0.0001977967821207887
0.009000000000000001,0.009001196665293186,0.009000000000000001,0.0002254167386131843
0.01,0.01000065021018532,0.01,0.0002536904127633025
0.011,0.01100010790699956,0.011,0.0002826209035276689
0.012,0.01199956781918235,0.012,0.0003122113609597254
0.013,0.01299902816243495,0.013,0.0003424650105677567
0.01400000000000001,0.01399848713481407,0.01400000000000001,0.0003733851775141389
0.01500000000000001,0.01499794409132105,0.01500000000000001,0.0004049753116010028
0.01600000000000001,0.01599739779179161,0.01600000000000001,0.0004372390127235135
0.01700000000000001,0.0169968476399277,0.01700000000000001,0.0004701800556999789
0.01800000000000001,0.01799629336814703,0.01800000000000001,0.000503802416035028
0.01900000000000001,0.01899573471522198,0.01900000000000001,0.0005381102949230768
0.02000000000000001,0.01999517253462725,0.02000000000000001,0.0005731081446414068
0.02100000000000001,0.02099460700837094,0.02100000000000001,0.000608800692623703
0.02200000000000001,0.02199403879437556,0.02200000000000001,0.0006451929675185557
0.02300000000000001,0.02299346836971621,0.02300000000000001,0.0006822903208520706
0.02400000000000001,0.02399289704540983,0.02400000000000001,0.0007200984531762037
0.02500000000000002,0.02499232538081504,0.02500000000000002,0.0007586234340890061
0.02600000000000002,0.0259917541966688,0.02600000000000002,0.0007978717267002102
0.02700000000000002,0.0269911840631479,0.02700000000000002,0.0008378502048389774
0.02800000000000002,0.02799061619457077,0.02800000000000002,0.0008785661803525622
0.02900000000000002,0.02899005107143956,0.02900000000000002,0.0009200274138409999
0.03000000000000002,0.02998948914013126,0.03000000000000002,0.0009622421389224027
0.03100000000000002,0.03098893144592304,0.03100000000000002,0.001005219076947341
0.03200000000000002,0.03198837811992085,0.03200000000000002,0.001048967452504707
0.03300000000000002,0.0329878300780755,0.03300000000000002,0.001093497007806797
0.03400000000000002,0.03398728755518155,0.03400000000000002,0.001138818020052058
0.03500000000000002,0.03498675077726508,0.03500000000000002,0.001184941307735961
0.03600000000000003,0.0359862204753965,0.03600000000000003,0.001231878244993603
0.03700000000000003,0.03698569659948769,0.03700000000000003,0.001279640769530096
0.03800000000000003,0.0379851797809503,0.03800000000000003,0.001328241396418895
0.03900000000000003,0.03898466990113868,0.03900000000000003,0.001377693214331602
0.04000000000000003,0.03998416752091165,0.04000000000000003,0.001428009902053944
0.04100000000000003,0.04098367244974811,0.04100000000000003,0.001479205724881006
0.04200000000000003,0.04198318517812583,0.04200000000000003,0.001531295545595465
0.04300000000000003,0.04298270547481464,0.04300000000000003,0.001584294821536804
0.04400000000000003,0.04398223375883906,0.04400000000000003,0.001638219597614323
0.04500000000000003,0.04498176976735433,0.04500000000000003,0.001693086527883613
0.04600000000000003,0.04598131370309337,0.04600000000000003,0.001748912848407386
0.04700000000000003,0.04698086572562506,0.04700000000000003,0.001805716393808532
0.04800000000000004,0.04798042553261409,0.04800000000000004,0.00186351558018122
0.04900000000000004,0.04897999328359021,0.04900000000000004,0.001922329410203422
0.05000000000000004,0.04997956904397106,0.05000000000000004,0.001982177455854593
0.05100000000000004,0.05097915249712834,0.05100000000000004,0.002043079868142064
0.05200000000000004,0.05197874372912872,0.05200000000000004,0.002105057343573174
0.05300000000000004,0.05297834265943071,0.05300000000000004,0.002168131143610902
0.05400000000000004,0.05397794931858476,0.05400000000000004,0.002232323063505561
0.05500000000000004,0.05497756335345834,0.05500000000000004,0.00229765543216738
0.05600000000000004,0.05597718478988415,0.05600000000000004,0.002364151090994083
0.05700000000000004,0.05697681349612738,0.05700000000000004,0.00243183339415313
0.05800000000000004,0.05797644936841025,0.05800000000000004,0.002500726185514218
0.05900000000000005,0.0589760922436179,0.05900000000000005,0.002570853775937546
0.06000000000000005,0.05997574201543151,0.06000000000000005,0.00264224095478433
0.06100000000000005,0.06097539852334682,0.06100000000000005,0.002714912956661182
0.06200000000000005,0.061975061615172,0.06200000000000005,0.002788895426563869
0.06300000000000004,0.06297473104538116,0.06300000000000004,0.002864214455365871
0.06400000000000004,0.06397440687456962,0.06400000000000004,0.002940896515976285
0.06500000000000004,0.0649740888482358,0.06500000000000004,0.003018968457909527
0.06600000000000004,0.06597377679732951,0.06600000000000004,0.003098457520677146
0.06700000000000005,0.06697347038694766,0.06700000000000005,0.00317939125091891
0.06800000000000005,0.06797316987743678,0.06800000000000005,0.00326179756741623
0.06900000000000005,0.06897287479704536,0.06900000000000005,0.003345704693318714
0.07000000000000005,0.06997258522186611,0.07000000000000005,0.00343114112006781
0.07100000000000005,0.07097230082267066,0.07100000000000005,0.003518135671187601
0.07200000000000005,0.0719720216406344,0.07200000000000005,0.003606717399815305
0.07300000000000005,0.07297174737472133,0.07300000000000005,0.00369691561216826
0.07400000000000005,0.07397147798305725,0.07400000000000005,0.003788759871389641
0.07500000000000005,0.07497121336559705,0.07500000000000005,0.003882279951013332
0.07600000000000005,0.07597095350415013,0.07600000000000005,0.003977505837989564
0.07700000000000005,0.07697069809490265,0.07700000000000005,0.00407446768285272
0.07800000000000006,0.07797044714924771,0.07800000000000006,0.004173195822578931
0.07900000000000006,0.07897020048486293,0.07900000000000006,0.004273720764361607
0.08000000000000006,0.07996995819020065,0.08000000000000006,0.004376073102673934
0.08100000000000006,0.08096972008861837,0.08100000000000006,0.004480283606571578
0.08200000000000006,0.0819694861189782,0.08200000000000006,0.004586383096973003
0.08300000000000006,0.08296925613227733,0.08300000000000006,0.004694402481690719
0.08400000000000006,0.08396903021248224,0.08400000000000006,0.004804372714747664
0.08500000000000006,0.08496880814981515,0.08500000000000006,0.004916324760870353
0.08600000000000006,0.08596858997036647,0.08600000000000006,0.005030289548490325
0.08700000000000006,0.08696837569684247,0.08700000000000006,0.005146297983257581
0.08800000000000006,0.08796816511906015,0.08800000000000006,0.005264380864111174
0.08900000000000007,0.08896795828941081,0.08900000000000007,0.00538456887589493
0.09000000000000007,0.08996775507927411,0.09000000000000007,0.005506892514689087
0.09100000000000007,0.09096755562021996,0.09100000000000007,0.005631382091376801
0.09200000000000007,0.09196735976667574,0.09200000000000007,0.005758067592668089
0.09300000000000007,0.09296716745631076,0.09300000000000007,0.0058869787474074
0.09400000000000007,0.09396697880756304,0.09400000000000007,0.006018144897435112
0.09500000000000007,0.09496679355303907,0.09500000000000007,0.006151594935265257
0.09600000000000007,0.09596661191134867,0.09600000000000007,0.006287357315237334
0.09700000000000007,0.09696643377560044,0.09700000000000007,0.006425459883431751
0.09800000000000007,0.09796625910519283,0.09800000000000007,0.006565929976150501
0.09900000000000007,0.09896608796927561,0.09900000000000007,0.00670879418553288
0.1000000000000001,0.09996592032732124,0.1000000000000001,0.006854078433377112
0.1010000000000001,0.1009657560940015,0.1010000000000001,0.007001807877830125
0.1020000000000001,0.1019655953481865,0.1020000000000001,0.007152006812868855
0.1030000000000001,0.1029654380469535,0.1030000000000001,0.007304698675983413
0.1040000000000001,0.1039652841802001,0.1040000000000001,0.007459905923809623
0.1050000000000001,0.104965133838335,0.1050000000000001,0.007617650091812053
0.1060000000000001,0.1059649869065261,0.1060000000000001,0.007777951630037405
0.1070000000000001,0.1069648434510758,0.1070000000000001,0.00794082993355655
0.1080000000000001,0.1079647034723209,0.1080000000000001,0.00810630328640387
0.1090000000000001,0.1089645669710647,0.1090000000000001,0.008274388806638854
0.1100000000000001,0.1099644338943477,0.1100000000000001,0.008445102484673214
0.1110000000000001,0.1109643043022512,0.1110000000000001,0.008618459025901987
0.1120000000000001,0.111964178177162,0.1120000000000001,0.008794472006608753
0.1130000000000001,0.1129720635848436,0.1130000000000001,0.008973265150281445
0.1140000000000001,0.1139720464550292,0.1140000000000001,0.009154633364059481
0.1150000000000001,0.114972030281509,0.1150000000000001,0.009338691407579864
0.1160000000000001,0.115972015023409,0.1160000000000001,0.009525447809338011
0.1170000000000001,0.1169720006282521,0.1170000000000001,0.009714909835145464
0.1180000000000001,0.1179719870460615,0.1180000000000001,0.009907083491673298
0.1190000000000001,0.1189719742295841,0.1190000000000001,0.01010197353345162
0.1200000000000001,0.1199719621316364,0.1200000000000001,0.01029958347368053
0.1210000000000001,0.1209719507081862,0.1210000000000001,0.01049991559737234
0.1220000000000001,0.1219719399158262,0.1220000000000001,0.01070297097815866
0.1230000000000001,0.122971929713821,0.1230000000000001,0.01090874949719192
0.1240000000000001,0.1239719200620872,0.1240000000000001,0.01111724986528811
0.1250000000000001,0.1249719109227487,0.1250000000000001,0.0113284696471239
0.1260000000000001,0.1259719022589214,0.1260000000000001,0.01154240528765177
0.1270000000000001,0.1269718940336736,0.1270000000000001,0.01175905214106809
0.1280000000000001,0.1279718862147799,0.1280000000000001,0.01197840450149412
0.1290000000000001,0.1289718787676332,0.1290000000000001,0.01220045563528456
0.1300000000000001,0.1299718716603754,0.1300000000000001,0.01242519781611079
0.1310000000000001,0.130971864861174,0.1310000000000001,0.01265262236012027
0.1320000000000001,0.1319718583396278,0.1320000000000001,0.01288271966351245
0.1330000000000001,0.132971852066448,0.1330000000000001,0.01311547924111125
0.1340000000000001,0.1339718460122906,0.1340000000000001,0.01335088976570717
0.1350000000000001,0.134971840149097,0.1350000000000001,0.01358893910883328
0.1360000000000001,0.1359718344487131,0.1360000000000001,0.01382961438122287
0.1370000000000001,0.1369718288841001,0.1370000000000001,0.0140729019748236
0.1380000000000001,0.1379718234276021,0.1380000000000001,0.01431878760432452
0.1390000000000001,0.1389718180532971,0.1390000000000001,0.01456725634877655
0.1400000000000001,0.139971812734507,0.1400000000000001,0.01481829269359454
0.1410000000000001,0.1409718074453156,0.1410000000000001,0.01507188057128808
0.1420000000000001,0.1419718021588364,0.1420000000000001,0.01532800340247478
0.1430000000000001,0.1429717968499746,0.1430000000000001,0.01558664413552718
0.1440000000000001,0.1439717914922076,0.1440000000000001,0.01584778528572135
0.1450000000000001,0.1449717860590663,0.1450000000000001,0.0161114089729298
0.1460000000000001,0.1459717805251651,0.1460000000000001,0.01637749695823627
0.1470000000000001,0.1469717748636896,0.1470000000000001,0.01664603067906149
0.1480000000000001,0.1479717690480521,0.1480000000000001,0.01691699128284669
0.1490000000000001,0.1489717630513815,0.1490000000000001,0.01719035965903462
0.1500000000000001,0.1499717568459471,0.1500000000000001,0.01746611646938065
0.1510000000000001,0.15097175040503,0.1510000000000001,0.01774424217637616
0.1520000000000001,0.1519717436993942,0.1520000000000001,0.01802471707006008
0.1530000000000001,0.1529717367020921,0.1530000000000001,0.01830752129271223
0.1540000000000001,0.153971729382986,0.1540000000000001,0.01859263486190247
0.1550000000000001,0.1549717217124678,0.1550000000000001,0.0188800376913573
0.1560000000000001,0.155971713661108,0.1560000000000001,0.0191697096104383
0.1570000000000001,0.156971705196604,0.1570000000000001,0.01946163038136775
0.1580000000000001,0.1579716962893255,0.1580000000000001,0.01975577971501198
0.1590000000000001,0.158971686905557,0.1590000000000001,0.02005213728474818
0.1600000000000001,0.1599716770134909,0.1600000000000001,0.0203506827389263
0.1610000000000001,0.1609716665774718,0.1610000000000001,0.0206513957116382
0.1620000000000001,0.1619716555651029,0.1620000000000001,0.02095425583212477
0.1630000000000001,0.1629716439397974,0.1630000000000001,0.02125924273291611
0.1640000000000001,0.16397163166529,0.1640000000000001,0.0215663360565642
0.1650000000000001,0.1649716187037105,0.1650000000000001,0.02187551546150529
0.1660000000000001,0.1659716050179278,0.1660000000000001,0.02218676062664937
0.1670000000000001,0.1669715905676088,0.1670000000000001,0.02250005125545753
0.1680000000000001,0.1679715753125033,0.1680000000000001,0.02281536707870173
0.1690000000000001,0.1689715592109854,0.1690000000000001,0.02313268785715948
0.1700000000000001,0.1699715422210248,0.1700000000000001,0.02345199338319117
0.1710000000000001,0.1709715242982228,0.1710000000000001,0.02377326348237829
0.1720000000000001,0.171971505397127,0.1720000000000001,0.02409647801423977
0.1730000000000001,0.1729714854725706,0.1730000000000001,0.02442161687328893
0.1740000000000001,0.1739714644763675,0.1740000000000001,0.02474865998932012
0.1750000000000001,0.1749714423596338,0.1750000000000001,0.02507758732794866
0.1760000000000001,0.1759714190720345,0.1760000000000001,0.02540837889113911
0.1770000000000001,0.1769713945620385,0.1770000000000001,0.02574101471743613
0.1780000000000001,0.1779713687765104,0.1780000000000001,0.02607547488254911
0.1790000000000001,0.1789713416600772,0.1790000000000001,0.02641173950016619
0.1800000000000001,0.1799713131579167,0.1800000000000001,0.02674978872251142
0.1810000000000001,0.1809712832113686,0.1810000000000001,0.02708960274146336
0.1820000000000001,0.1819712517607216,0.1820000000000001,0.0274311617900164
0.1830000000000001,0.1829712187456662,0.1830000000000001,0.02777444614349932
0.1840000000000001,0.1839711841029245,0.1840000000000001,0.0281194361215315
0.1850000000000001,0.1849711477671691,0.1850000000000001,0.02846611209003771
0.1860000000000001,0.185971109672852,0.1860000000000001,0.02881445446360872
0.1870000000000001,0.186971069751409,0.1870000000000001,0.0291644437082273
0.1880000000000001,0.1879710279324072,0.1880000000000001,0.02951606034390741
0.1890000000000001,0.1889709841430712,0.1890000000000001,0.02986928494813435
0.1900000000000001,0.1899709383084272,0.1900000000000001,0.03022409815902687
0.1910000000000001,0.1909708903537783,0.1910000000000001,0.03058048067910983
0.1920000000000001,0.1919708401993363,0.1920000000000001,0.03093841327904909
0.1930000000000001,0.1929707877636245,0.1930000000000001,0.03129787680180323
0.1940000000000001,0.1939707329639213,0.1940000000000001,0.03165885216664499
0.1950000000000001,0.1949706757139995,0.1950000000000001,0.03202132037360097
0.1960000000000001,0.1959706159263474,0.1960000000000001,0.03238526250750563
0.1970000000000001,0.1969705535091227,0.1970000000000001,0.03275065974303553
0.1980000000000001,0.1979704883704498,0.1980000000000001,0.03311749334880251
0.1990000000000001,0.1989704204136879,0.1990000000000001,0.03348574469219964
0.2000000000000001,0.1999703495395414,0.2000000000000001,0.0338553952433277
0.2010000000000002,0.2009702756476377,0.2010000000000002,0.03422642658032456
0.2020000000000002,0.2019701986324451,0.2020000000000002,0.03459882039341375
0.2030000000000002,0.202970118386528,0.2030000000000002,0.03497255848883606
0.2040000000000002,0.2039700347998603,0.2040000000000002,0.03534762279383255
0.2050000000000002,0.2049699477586421,0.2050000000000002,0.03572399536003353
0.2060000000000002,0.2059698571450322,0.2060000000000002,0.03610165836809914
0.2070000000000002,0.2069697628397553,0.2070000000000002,0.03648059413064675
0.2080000000000002,0.2079696647180287,0.2080000000000002,0.03686078509670535
0.2090000000000002,0.2089695626524724,0.2090000000000002,0.03724221385432624
0.2100000000000002,0.2099694565123924,0.2100000000000002,0.03762486313404088
0.2110000000000002,0.2109693461631587,0.2110000000000002,0.03800871581198459
0.2120000000000002,0.2119692314651163,0.2120000000000002,0.03839375491201094
0.2130000000000002,0.2129691122759138,0.2130000000000002,0.03877996360888412
0.2140000000000002,0.2139689884487713,0.2140000000000002,0.03916732522980452
0.2150000000000002,0.2149688598328541,0.2150000000000002,0.0395558232567421
0.2160000000000002,0.215968726272081,0.2160000000000002,0.03994544132761219
0.2170000000000002,0.2169685876064538,0.2170000000000002,0.04033616323863945
0.2180000000000002,0.2179684436720402,0.2180000000000002,0.04072797294465239
0.2190000000000002,0.2189682942988133,0.2190000000000002,0.04112085456098011
0.2200000000000002,0.219968139312844,0.2200000000000002,0.04151479236304544
0.2210000000000002,0.2209679785352817,0.2210000000000002,0.04190977078821938
0.2220000000000002,0.2219678117805652,0.2220000000000002,0.04230577443511145
0.2230000000000002,0.2229676388598457,0.2230000000000002,0.04270278806474392
0.2240000000000002,0.2239674595779316,0.2240000000000002,0.04310079659975698
0.2250000000000002,0.2249672737331973,0.2250000000000002,0.0434997851245266
0.2260000000000002,0.2259670811191805,0.2260000000000002,0.0438997388851995
0.2270000000000002,0.2269668815234379,0.2270000000000002,0.0443006432891385
0.2280000000000002,0.2279666747268727,0.2280000000000002,0.04470248390397571
0.2290000000000002,0.2289664605041588,0.2290000000000002,0.04510524645804057
0.2300000000000002,0.2299662386239039,0.2300000000000002,0.04550891683901181
0.2310000000000002,0.2309660088474472,0.2310000000000002,0.04591348109372081
0.2320000000000002,0.2319657709296173,0.2320000000000002,0.04631892542681552
0.2330000000000002,0.2329655246172486,0.2330000000000002,0.0467252362010342
0.2340000000000002,0.2339652696518824,0.2340000000000002,0.04713239993589141
0.2350000000000002,0.2349650057654415,0.2350000000000002,0.04754040330699646
0.2360000000000002,0.2359647326831816,0.2360000000000002,0.04794923314612725
0.2370000000000002,0.2369644501219135,0.2370000000000002,0.04835887644002624
0.2380000000000002,0.2379641577902515,0.2380000000000002,0.04876932033046504
0.2390000000000002,0.2389638553888709,0.2390000000000002,0.04918055211339679
0.2400000000000002,0.2399635426094488,0.2400000000000002,0.04959255923951725
0.2410000000000002,0.2409632191350762,0.2410000000000002,0.05000532931290987
0.2420000000000002,0.2419628846387071,0.2420000000000002,0.05041885009217545
0.2430000000000002,0.2429625387850247,0.2430000000000002,0.05083310948980914
0.2440000000000002,0.2439621812278571,0.2440000000000002,0.05124809557279959
0.2450000000000002,0.2449618116120734,0.2450000000000002,0.05166379656288827
0.2460000000000002,0.2459614295717737,0.2460000000000002,0.05208020083703557
0.2470000000000002,0.2469610347304978,0.2470000000000002,0.05249729692836654
0.2480000000000002,0.2479606267005829,0.2480000000000002,0.05291507352633538
0.2490000000000002,0.2489602050836715,0.2490000000000002,0.05333351947814331
0.2500000000000002,0.2499597694694452,0.2500000000000002,0.05375262378988897
0.2510000000000002,0.2509593194362288,0.2510000000000002,0.05417237562782728
0.2520000000000002,0.2519588545492268,0.2520000000000002,0.05459276431921462
0.2530000000000002,0.2529583743628196,0.2530000000000002,0.05501377935429632
0.2540000000000002,0.2539578784163821,0.2540000000000002,0.05543541038816407
0.2550000000000002,0.2549573662377655,0.2550000000000002,0.05585764724206083
0.2560000000000002,0.2559568373398156,0.2560000000000002,0.05628047990561766
0.2570000000000002,0.2569562912222222,0.2570000000000002,0.05670389853920658
0.2580000000000002,0.2579557273702318,0.2580000000000002,0.05712789347494118
0.2590000000000002,0.2589551452537551,0.2590000000000002,0.057552455220343
0.2600000000000002,0.2599545443277893,0.2600000000000002,0.05797757446019275
0.2610000000000002,0.2609539240318071,0.2610000000000002,0.05840324205796194
0.2620000000000002,0.2619532837884337,0.2620000000000002,0.05882944906108609
0.2630000000000002,0.2629526230043185,0.2630000000000002,0.05925618670081498
0.2640000000000002,0.2639519410695925,0.2640000000000002,0.05968344639564559
0.2650000000000002,0.2649512373554648,0.2650000000000002,0.06011121975581388
0.2660000000000002,0.2659505112161844,0.2660000000000002,0.06053949858398134
0.2670000000000002,0.2669497619871286,0.2670000000000002,0.06096827487920112
0.2680000000000002,0.2679489889852032,0.2680000000000002,0.06139754084101259
0.2690000000000002,0.2689481915068921,0.2690000000000002,0.06182728886820638
0.2700000000000002,0.2699473688290521,0.2700000000000002,0.06225751156778336
0.2710000000000002,0.2709465202084286,0.2710000000000002,0.06268820175360504
0.2720000000000002,0.2719456448796908,0.2720000000000002,0.06311935245114324
0.2730000000000002,0.2729447420560957,0.2730000000000002,0.06355095690046374
0.2740000000000002,0.2739438109286929,0.2740000000000002,0.06398300855944125
0.2750000000000002,0.2749428506651728,0.2750000000000002,0.06441550110622279
0.2760000000000002,0.2759418604105649,0.2760000000000002,0.06484842844160976
0.2770000000000002,0.27694083928456,0.2770000000000002,0.06528178469518464
0.2780000000000002,0.2779397863827976,0.2780000000000002,0.06571556422352851
0.2790000000000002,0.2789387007749207,0.2790000000000002,0.06614976161787731
0.2800000000000002,0.2799375815047212,0.2800000000000002,0.06658437170415921
0.2810000000000002,0.280936427588905,0.2810000000000002,0.06701938954584581
0.2820000000000002,0.2819352380165854,0.2820000000000002,0.0674548104486645
0.2830000000000002,0.2829340117486233,0.2830000000000002,0.06789062996077264
0.2840000000000002,0.283932747717182,0.2840000000000002,0.06832684387754401
0.2850000000000002,0.2849314448240534,0.2850000000000002,0.06876344824386711
0.2860000000000002,0.2859301019408912,0.2860000000000002,0.06920043935385099
0.2870000000000002,0.2869287179079348,0.2870000000000002,0.069637813758143
0.2880000000000002,0.2879272915331384,0.2880000000000002,0.07007556826106004
0.2890000000000002,0.2889258215917925,0.2890000000000002,0.07051369992593294
0.2900000000000002,0.2899243068254229,0.2900000000000002,0.0709522060777559
0.2910000000000002,0.2909227459407177,0.2910000000000002,0.07139108430137382
0.2920000000000002,0.2919211376090864,0.2920000000000002,0.07183033244744502
0.2930000000000002,0.2929194804660593,0.2930000000000002,0.07226994863129141
0.2940000000000002,0.2939177731092691,0.2940000000000002,0.07270993123697793
0.2950000000000002,0.2949160140988918,0.2950000000000002,0.07315027891679186
0.2960000000000002,0.2959142019557564,0.2960000000000002,0.0735909905927731
0.2970000000000002,0.2969123351612601,0.2970000000000002,0.07403206546091594
0.2980000000000002,0.2979104121557757,0.2980000000000002,0.0744735029855912
0.2990000000000002,0.2989084313378411,0.2990000000000002,0.0749153029085394
